"STARBUCKS COFFEE #2327   BRAMPTON     ON","08/24/2022","07:17 PM","-5.93"
"SARANGAN'S NF #4493      BRAMPTON     ON","08/22/2022","10:25 PM","-9.13"
"COSTCO WHOLESALE W162    BRAMPTON     ON","08/21/2022","10:13 PM","-6.77"
"THE HOME DEPOT #7301     BRAMPTON     ON","08/21/2022","08:16 PM","-3.98"
"QUEEN AND BRAMALEA ESS   BRAMPTON     ON","08/21/2022","06:25 AM","-35.00"
"SHELL C21971             GEORGETOWN   ON","08/19/2022","03:03 AM","-35.00"
"TIM HORTONS #1216        BRAMPTON     ON","08/18/2022","11:15 PM","-3.66"
"AMZN Mktp CA*CQ0OV8BB3   WWW.AMAZON.CAON","08/17/2022","04:00 AM","-43.73"
"RCSS HWY 10 & STEELES    BRAMPTON     ON","08/17/2022","12:15 AM","-1.49"
"SARANGAN'S NF #4493      BRAMPTON     ON","08/16/2022","08:39 PM","-13.98"
"ONTARIO TRUCK AND FORK   MISSISSAUGA  ON","08/16/2022","07:43 PM","-70.00"
"STARBUCKS COFFEE #2327   BRAMPTON     ON","08/15/2022","09:32 PM","-6.50"
"REAL PUNJABI TASTE       BRAMPTON     ON","08/14/2022","10:53 PM","-9.03"
"EGGSMART STORE #4010     BRAMPTON     ON","08/14/2022","04:00 PM","-12.42"
"DIXIE ESSO RETAIL        MISSISSAUGA  ON","08/14/2022","02:52 AM","-40.00"
"TIM HORTONS #2244        BRAMPTON     ON","08/14/2022","01:44 AM","-1.56"
"TIM HORTONS #2244        BRAMPTON     ON","08/13/2022","02:16 AM","-2.07"
"MCDONALD'S #29186  Q04   MISSISSAUGA  ON","08/13/2022","01:25 AM","-2.93"
"TIM HORTONS #3020        BRAMPTON     ON","08/12/2022","07:24 PM","-1.92"
"REAL FRUIT BUBBLE TEA    BRAMPTON     ON","08/10/2022","09:40 PM","-9.03"
"PHOTO PLUS               BRAMPTON     ON","08/10/2022","09:20 PM","-22.59"
"STAPLES STORE #217       BRAMPTON     ON","08/10/2022","07:29 PM","-5.00"
"TIM HORTONS #3020        BRAMPTON     ON","08/10/2022","01:37 PM","-1.92"
"TIM HORTONS #3020        BRAMPTON     ON","08/09/2022","03:09 PM","-1.92"
"ROGERS ******8688        888-764-3771 ON","08/09/2022","01:35 PM","-154.16"
"STARBUCKS COFFEE #2327   BRAMPTON     ON","08/08/2022","10:48 PM","-5.93"
"GINO'S PIZZA #124        BRAMPTON     ON","08/08/2022","10:30 PM","-19.20"
"PETROCAN                 MISSISSAUGA  ON","08/07/2022","11:54 PM","-40.00"
"STARBUCKS COFFEE #5384   BRAMPTON     ON","08/07/2022","10:10 PM","-7.06"
"PUNJABI CHAAP CORNER     BRAMPTON     ON","08/07/2022","06:11 PM","-20.88"
"SARANGAN'S NF #4493      BRAMPTON     ON","08/07/2022","01:59 AM","-21.98"
"STARBUCKS COFFEE #2327   BRAMPTON     ON","08/05/2022","10:18 PM","-6.50"
"SARANGAN'S NF #4493      BRAMPTON     ON","08/05/2022","09:21 PM","-6.99"
"PATANJALI SEWA KENDRA    BRAMPTON     ON","08/05/2022","06:32 PM","-11.29"
"ESSO CIRCLE K            BRAMPTON     ON","08/03/2022","11:23 PM","-50.00"
"TIM HORTONS #1216        BRAMPTON     ON","08/03/2022","12:58 AM","-10.88"
"COSTCO WHOLESALE W162    BRAMPTON     ON","08/01/2022","10:18 PM","-14.68"
"AMZN Mktp CA*QK2KH7M83   WWW.AMAZON.CAON","07/31/2022","07:22 PM","-64.95"
"Payment BNS","PAYMENT","TEJINDER","07/31/2022","04:00 AM","1000.00"
"BENEVITY DONATIONS       855-237-7875 AA","07/28/2022","03:57 PM","-310.72"
"HIFI WORLD               BRAMPTON     ON","07/26/2022","11:38 PM","-22.60"
"DOLLARAMA # 204          BRAMPTON     ON","07/26/2022","11:03 PM","-9.11"
"SARANGAN'S NF #4493      BRAMPTON     ON","07/26/2022","05:20 PM","-6.99"
"STARBUCKS COFFEE #2327   BRAMPTON     ON","07/26/2022","05:00 PM","-2.78"
"GOOGLE *YouTubePremium   g.co/helppay#NS","07/25/2022","10:46 PM","-7.90"
"REAL PUNJABI TASTE       BRAMPTON     ON","07/25/2022","06:06 PM","-11.30"
"TIM HORTONS #5846        BRAMPTON     ON","07/24/2022","07:46 PM","-2.40"
"STARBUCKS COFFEE #2327   BRAMPTON     ON","07/24/2022","05:36 PM","-5.93"
"REAL PUNJABI TASTE       BRAMPTON     ON","07/23/2022","11:06 PM","-10.16"
"FRESHII - 1 YONGE ST     TORONTO      ON","07/23/2022","02:05 AM","-16.36"
"SQ *TORONTO CREWING LT   Toronto      ON","07/22/2022","08:58 PM","-13.80"
"PUNJABI CHAAP CORNER     BRAMPTON     ON","07/22/2022","04:58 PM","-15.79"
"PRESTO MOBL              TORONTO      ON","07/22/2022","12:28 PM","-20.00"
"NATH MEAT                BRAMPTON     ON","07/20/2022","11:20 PM","-10.00"
"DOMINOS PIZZA #10390     BRAMPTON     ON","07/19/2022","08:32 PM","-5.48"
"DOLLARAMA # 204          BRAMPTON     ON","07/18/2022","11:55 PM","-6.85"
"SARANGAN'S NF #4493      BRAMPTON     ON","07/18/2022","11:42 PM","-6.99"
"HAKKA SPOON              BRAMPTON     ON","07/18/2022","05:17 PM","-1.56"
"HAKKA SPOON              BRAMPTON     ON","07/18/2022","05:13 PM","-13.55"
"TIM HORTONS #2244        BRAMPTON     ON","07/18/2022","04:00 AM","-4.54"
"PUNJABI CHAAP CORNER     BRAMPTON     ON","07/18/2022","12:05 AM","-15.23"
"TIM HORTONS #2244        BRAMPTON     ON","07/17/2022","06:35 PM","-2.40"
"PETROCAN                 BRAMPTON     ON","07/17/2022","05:01 AM","-55.00"
"LURI'S BAKERY            SCARBOROUGH  ON","07/16/2022","10:55 PM","-6.78"
"SQ *HEAVEN SEED          MAPLE        ON","07/16/2022","07:09 PM","-5.00"
"TIM HORTONS #2244        BRAMPTON     ON","07/15/2022","10:58 PM","-1.92"
"PATANJALI SEWA KENDRA    BRAMPTON     ON","07/15/2022","06:08 PM","-21.29"
"TIM HORTONS #3020        BRAMPTON     ON","07/14/2022","09:33 PM","-2.40"
"SARANGAN'S NF #4493      BRAMPTON     ON","07/13/2022","10:55 PM","-6.99"
"REAL PUNJABI TASTE       BRAMPTON     ON","07/12/2022","05:34 PM","-6.78"
"Payment BNS","PAYMENT","TEJINDER","07/12/2022","04:00 AM","500.00"
"TIM HORTONS #5846        BRAMPTON     ON","07/10/2022","10:39 PM","-2.40"
"ROGERS ******8688        888-764-3771 ON","07/10/2022","01:33 PM","-58.53"
"TIM HORTONS #2402        BRAMPTON     ON","07/09/2022","06:33 PM","-5.18"
"SARANGAN'S NF #4493      BRAMPTON     ON","07/09/2022","02:51 PM","-9.98"
"TIM HORTONS #1216        BRAMPTON     ON","07/08/2022","07:39 PM","-2.40"
"TIM HORTONS #1216        BRAMPTON     ON","07/08/2022","05:30 PM","-2.40"
"TIM HORTONS #2016        BRAMPTON     ON","07/08/2022","12:40 AM","-2.20"
"adidas 2014 Halton Hil   Halton Hills ON","07/07/2022","10:44 PM","-47.45"
"Reebok 1833 Halton Hil   Halton Hills ON","07/07/2022","10:14 PM","-32.82"
"COSTCO WHOLESALE W162    BRAMPTON     ON","07/07/2022","10:13 PM","-100.00"
"COSTCO WHOLESALE W162    BRAMPTON     ON","07/07/2022","10:04 PM","-2.72"
"COSTCO WHOLESALE W162    BRAMPTON     ON","07/07/2022","10:02 PM","-84.28"
"Reebok 1833 Halton Hil   Halton Hills ON","07/07/2022","10:02 PM","-100.00"
"COSTCO WHOLESALE W162    BRAMPTON     ON","07/07/2022","10:02 PM","-100.00"
"MAGADHI                  BRAMPTON     ON","07/07/2022","12:49 AM","-11.29"
"TIM HORTONS #3020        BRAMPTON     ON","07/06/2022","05:38 PM","-1.92"
"Payment BNS","PAYMENT","TEJINDER","07/03/2022","04:00 AM","500.00"
"TIM HORTONS #2244        BRAMPTON     ON","07/02/2022","03:41 PM","-3.84"
"TIM HORTONS #1685        BURLINGTON   ON","07/02/2022","05:21 AM","-4.61"
"TIM HORTONS #2749        BRAMPTON     ON","06/30/2022","06:27 PM","-5.18"
"SARANGAN'S NF #4493      BRAMPTON     ON","06/30/2022","04:00 AM","-0.76"
"TIM HORTONS #1216        BRAMPTON     ON","06/28/2022","08:27 PM","-1.77"
"TIM HORTONS #1216        BRAMPTON     ON","06/28/2022","08:26 PM","-2.30"
"A&W #4289                SCARBOROUGH  ON","06/28/2022","08:05 PM","-5.30"
"BENEVITY DONATIONS       855-237-7875 FL","06/28/2022","04:01 PM","-313.60"
"TIM HORTONS #1216        BRAMPTON     ON","06/27/2022","07:56 PM","-3.84"
"AMZN Mktp CA*5J0M299U3   WWW.AMAZON.CAON","06/26/2022","11:02 PM","-17.63"
"PRESTO MOBL              TORONTO      ON","06/26/2022","09:25 PM","-20.00"
"AMZN Mktp CA*AS7L94UZ3   WWW.AMAZON.CAON","06/26/2022","07:01 PM","-47.36"
"TIM HORTONS #1216        BRAMPTON     ON","06/26/2022","05:16 PM","-4.74"
"CINEPLEX 8030 WEB QPS    416-323-6600 ON","06/26/2022","04:00 AM","-1.13"
"SKIPTHEDISHES            WINNIPEG     MB","06/26/2022","02:01 AM","-30.00"
"GOOGLE *YouTubePremium   g.co/helppay#NS","06/25/2022","10:46 PM","-7.90"
"POPULAR PIZZA            MISSISSAUGA  ON","06/24/2022","06:49 PM","-4.29"
"POPULAR PIZZA            MISSISSAUGA  ON","06/24/2022","06:35 PM","-15.81"
"TIM HORTONS #1216        BRAMPTON     ON","06/23/2022","06:10 PM","-3.84"
"TIM HORTONS #1216        BRAMPTON     ON","06/21/2022","07:59 PM","-2.30"
"TIM HORTONS #1216        BRAMPTON     ON","06/20/2022","06:52 PM","-4.18"
"PUNJABI CHAAP CORNER     BRAMPTON     ON","06/20/2022","12:28 AM","-16.92"
"TIM HORTONS #1216        BRAMPTON     ON","06/19/2022","03:52 PM","-3.80"
"STARBUCKS COFFEE #2327   BRAMPTON     ON","06/18/2022","11:57 PM","-6.16"
"TIM HORTONS #1216        BRAMPTON     ON","06/18/2022","09:35 PM","-3.84"
"RCSS HWY 10 & STEELES    BRAMPTON     ON","06/17/2022","01:16 AM","-3.19"
"TIM HORTONS #1216        BRAMPTON     ON","06/15/2022","11:26 PM","-2.40"
"Payment BNS","PAYMENT","TEJINDER","06/15/2022","04:00 AM","1000.00"
"TIM HORTONS #5846        BRAMPTON     ON","06/14/2022","07:01 PM","-2.30"
"TIM HORTONS #1216        BRAMPTON     ON","06/13/2022","06:56 PM","-4.07"
"SARANGAN'S NF #4493      BRAMPTON     ON","06/12/2022","10:32 PM","-30.49"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","06/12/2022","10:04 PM","-12.42"
"HUMBER REEP              ETOBICOKE    ON","06/12/2022","07:27 PM","-525.00"
"HUMBER REEP              ETOBICOKE    ON","06/12/2022","07:11 PM","-75.00"
"TIM HORTONS #1216        BRAMPTON     ON","06/12/2022","05:13 PM","-5.09"
"TIM HORTONS #1216        BRAMPTON     ON","06/12/2022","01:08 AM","-5.09"
"A&W #4823 SQUARE ONE     MISSISSAUGA  ON","06/11/2022","03:41 PM","-9.02"
"SKIPTHEDISHES            WINNIPEG     MB","06/11/2022","05:46 AM","-18.04"
"REAL PUNJABI TASTE       BRAMPTON     ON","06/11/2022","12:18 AM","-10.16"
"TIM HORTONS #1216        BRAMPTON     ON","06/10/2022","05:08 PM","-5.09"
"SKIPTHEDISHES            WINNIPEG     MB","06/10/2022","03:16 AM","-20.01"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","06/09/2022","08:29 PM","-12.42"
"ROGERS ******8688        888-764-3771 ON","06/09/2022","01:16 PM","-56.50"
"TIM HORTONS #1216        BRAMPTON     ON","06/09/2022","01:11 AM","-3.44"
"TIM HORTONS #1216        BRAMPTON     ON","06/08/2022","07:45 PM","-4.18"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","06/08/2022","07:02 PM","-14.10"
"TIM HORTONS #1216        BRAMPTON     ON","06/07/2022","08:27 PM","-2.07"
"SKIPTHEDISHES            WINNIPEG     MB","06/07/2022","06:35 PM","-27.27"
"TIM HORTONS #1216        BRAMPTON     ON","06/06/2022","05:34 PM","-4.07"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","06/06/2022","01:14 AM","-8.46"
"TIM HORTONS #1216        BRAMPTON     ON","06/05/2022","07:28 PM","-4.07"
"FRESHCO #3889            BRAMPTON     ON","06/05/2022","06:07 PM","-14.99"
"REAL PUNJABI TASTE       BRAMPTON     ON","06/04/2022","10:59 PM","-20.34"
"TIM HORTONS #3020        BRAMPTON     ON","06/04/2022","01:27 AM","-3.02"
"NATH MEAT                BRAMPTON     ON","06/04/2022","01:19 AM","-10.00"
"DOMINO'S PIZZA #10488    905-456-7227 ON","06/03/2022","09:27 PM","-25.15"
"TIM HORTONS #1216        BRAMPTON     ON","06/03/2022","05:45 PM","-6.63"
"TIM HORTONS #1574        EAST YORK    ON","06/02/2022","12:23 AM","-4.95"
"KFC #1325                SCARBOROUGH  ON","06/01/2022","09:33 PM","-2.10"
"PRESTO                   TORONTO      ON","06/01/2022","06:14 PM","-20.00"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","06/01/2022","12:16 AM","-14.10"
"Payment BNS","PAYMENT","TEJINDER","05/31/2022","04:00 AM","1000.00"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","05/30/2022","11:17 PM","-12.42"
"Subway 6385              Brampton     ON","05/30/2022","03:40 AM","-9.03"
"SQ *FESTIVAL FOOD INC.   Brampton     ON","05/29/2022","09:29 PM","-17.00"
"Subway 61906             Brampton     ON","05/29/2022","01:39 AM","-11.63"
"TIM HORTONS #1216        BRAMPTON     ON","05/28/2022","09:39 PM","-2.30"
"SARANGAN'S NF #4493      BRAMPTON     ON","05/28/2022","07:54 PM","-2.09"
"MCDONALD'S #21612  Q04   BRAMPTON     ON","05/28/2022","05:20 PM","-2.10"
"BENEVITY DONATIONS       855-237-7875 FL","05/28/2022","04:08 PM","-309.62"
"TIM HORTONS #1216        BRAMPTON     ON","05/27/2022","05:57 PM","-3.70"
"UBER CANADA/UBERTRIP     TORONTO      ON","05/27/2022","05:31 PM","-15.20"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","05/27/2022","04:34 PM","-12.42"
"GINO`S PIZZA DELIVERY    WHITBY       ON","05/26/2022","09:41 PM","-24.71"
"GOOGLE *YouTubePremium   g.co/helppay#NS","05/26/2022","08:20 PM","-7.90"
"DECATHLON BRAMPTON       BRAMPTON     ON","05/25/2022","11:56 PM","-16.95"
"TIM HORTONS #2216        BRAMPTON     ON","05/25/2022","09:45 PM","-7.89"
"KING TANDOORI            BRAMPTON     ON","05/25/2022","09:44 PM","-23.75"
"TIM HORTONS #3020        BRAMPTON     ON","05/24/2022","11:16 PM","-15.41"
"PATANJALI SEWA KENDRA    BRAMPTON     ON","05/24/2022","07:45 PM","-11.29"
"TIM HORTONS #2244        BRAMPTON     ON","05/23/2022","04:00 AM","-9.01"
"PRESTO                   TORONTO      ON","05/22/2022","10:46 PM","-30.00"
"A&W #4823 SQUARE ONE     MISSISSAUGA  ON","05/22/2022","10:37 PM","-11.28"
"GINO`S PIZZA DELIVERY    WHITBY       ON","05/22/2022","05:23 PM","-27.73"
"TIM HORTONS #1216        BRAMPTON     ON","05/22/2022","05:08 PM","-6.17"
"NATH MEAT                BRAMPTON     ON","05/21/2022","08:00 PM","-10.00"
"TIM HORTONS #3020        BRAMPTON     ON","05/21/2022","06:30 PM","-4.07"
"EGGSMART STORE #4010     BRAMPTON     ON","05/21/2022","05:06 PM","-18.11"
"NATH MEAT                BRAMPTON     ON","05/21/2022","04:00 AM","-0.50"
"TIM HORTONS #1216        BRAMPTON     ON","05/20/2022","11:47 PM","-3.74"
"HAKKA SPOON              BRAMPTON     ON","05/20/2022","10:15 PM","-13.04"
"NATH MEAT                BRAMPTON     ON","05/19/2022","11:59 PM","-10.00"
"TIM HORTONS #1216        BRAMPTON     ON","05/19/2022","04:08 PM","-3.74"
"Payment BNS","PAYMENT","TEJINDER","05/19/2022","04:00 AM","500.00"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","05/19/2022","12:16 AM","-8.46"
"TIM HORTONS #1216        BRAMPTON     ON","05/18/2022","07:48 PM","-6.12"
"SP URBAN PLANET          CANADA       ON","REFUND","TEJINDER","05/18/2022","04:00 AM","6.78"
"PIZZA PIZZA # 297        BRAMPTON     ON","05/18/2022","12:23 AM","-13.32"
"TIM HORTONS #1216        BRAMPTON     ON","05/17/2022","05:52 PM","-3.59"
"PANASONIC CANADA E-STO   905-624-5010 ON","05/17/2022","03:43 AM","-45.19"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","05/16/2022","11:25 PM","-12.42"
"TIM HORTONS #1216        BRAMPTON     ON","05/16/2022","06:18 PM","-4.20"
"ROGERS      ******8688   888-764-3771 ON","05/16/2022","03:11 AM","-57.01"
"SP URBAN PLANET          CANADA       ON","05/16/2022","01:12 AM","-74.01"
"MCDONALD'S #40097  Q04   MISSISSAUGA  ON","05/15/2022","11:15 PM","-6.01"
"RAJDHANI EXPRESS         BRAMPTON     ON","05/15/2022","09:32 PM","-10.73"
"URBAN PLANET 1632        BRAMPTON     ON","05/15/2022","07:46 PM","-18.06"
"SHANGHAI 360             BRAMPTON     ON","05/14/2022","11:01 PM","-12.42"
"URBAN PLANET 1971        BRAMPTON     ON","05/14/2022","09:19 PM","-32.19"
"URBAN PLANET 1971        BRAMPTON     ON","05/14/2022","07:55 PM","-11.28"
"EGGSMART STORE #4010     BRAMPTON     ON","05/14/2022","07:49 PM","-15.58"
"STARBUCKS COFFEE #5384   BRAMPTON     ON","05/14/2022","03:24 PM","-6.16"
"RCSS HWY 10 & STEELES    BRAMPTON     ON","05/14/2022","01:54 AM","-4.77"
"GINO'S PIZZA #124        BRAMPTON     ON","05/13/2022","09:08 PM","-25.14"
"TIM HORTONS #1216        BRAMPTON     ON","05/13/2022","06:12 PM","-3.74"
"SUBZI MANDI CASH & CAR   Brampton     ON","05/13/2022","12:26 AM","-22.58"
"PRESTO                   TORONTO      ON","05/12/2022","10:46 PM","-20.00"
"UBER CANADA/UBERTRIP     TORONTO      ON","05/12/2022","09:12 PM","-10.64"
"TIM HORTONS #2402        BRAMPTON     ON","05/12/2022","06:58 PM","-20.32"
"TIM HORTONS #1216        BRAMPTON     ON","05/12/2022","04:58 PM","-3.74"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","05/11/2022","06:13 PM","-12.42"
"TIM HORTONS #1216        BRAMPTON     ON","05/11/2022","05:41 PM","-5.09"
"TIM HORTONS #1216        BRAMPTON     ON","05/10/2022","09:33 PM","-11.52"
"TIM HORTONS #1216        BRAMPTON     ON","05/09/2022","11:45 PM","-3.74"
"TIM HORTONS #1216        BRAMPTON     ON","05/09/2022","12:38 AM","-3.74"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","05/08/2022","11:37 PM","-8.46"
"TIM HORTONS #3020        BRAMPTON     ON","05/08/2022","04:51 PM","-3.55"
"TIM HORTONS #3020        BRAMPTON     ON","05/08/2022","01:06 AM","-2.07"
"NATH MEAT                BRAMPTON     ON","05/08/2022","12:46 AM","-10.00"
"TIM HORTONS #1216        BRAMPTON     ON","05/07/2022","06:16 PM","-1.67"
"TIM HORTONS #3020        BRAMPTON     ON","05/07/2022","04:00 AM","-1.88"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","05/06/2022","07:16 PM","-12.08"
"TIM HORTONS #3020        BRAMPTON     ON","05/06/2022","12:49 AM","-2.18"
"CITY SOUTH PIZZA         BRAMPTON     ON","05/05/2022","11:51 PM","-16.50"
"TIM HORTONS #1216        BRAMPTON     ON","05/03/2022","05:51 PM","-2.07"
"GINO'S PIZZA #124        BRAMPTON     ON","05/02/2022","10:25 PM","-24.84"
"TIM HORTONS #1216        BRAMPTON     ON","05/02/2022","07:27 PM","-1.67"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","05/01/2022","12:36 AM","-12.42"
"EGGSMART STORE #4010     BRAMPTON     ON","04/30/2022","05:44 PM","-22.46"
"TIM HORTONS #1216        BRAMPTON     ON","04/29/2022","11:37 PM","-3.59"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","04/29/2022","07:08 PM","-8.46"
"GINO'S PIZZA #124        BRAMPTON     ON","04/28/2022","11:40 PM","-24.84"
"TIM HORTONS #1216        BRAMPTON     ON","04/28/2022","06:24 PM","-11.85"
"BENEVITY DONATIONS       855-237-7875 FL","04/28/2022","04:18 PM","-309.01"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","04/28/2022","12:19 AM","-8.46"
"TIM HORTONS #1216        BRAMPTON     ON","04/27/2022","06:42 PM","-4.20"
"TIM HORTONS #1216        BRAMPTON     ON","04/25/2022","11:02 PM","-4.61"
"GINO'S PIZZA #124        BRAMPTON     ON","04/25/2022","01:22 AM","-24.84"
"TIM HORTONS #6314        MISSISSAUGA  ON","04/24/2022","09:06 PM","-3.59"
"SOUVLAKI HUT             MISSISSAUGA  ON","04/24/2022","07:55 PM","-11.81"
"CRACK ME UP              BRAMPTON     ON","04/24/2022","07:40 PM","-16.17"
"PROFESSIONAL BOOK FAIR   ETOBICOKE    ON","04/24/2022","04:21 PM","-1.13"
"Payment BNS","PAYMENT","TEJINDER","04/24/2022","04:00 AM","500.00"
"EGGSMART STORE #4010     BRAMPTON     ON","04/23/2022","04:09 PM","-15.76"
"DOMINO'S PIZZA #10488    BRAMPTON     ON","04/22/2022","09:45 PM","-20.19"
"Subway 61906             Brampton     ON","04/21/2022","01:52 AM","-11.63"
"NATH MEAT                BRAMPTON     ON","04/20/2022","09:04 PM","-12.00"
"DOMINO'S PIZZA #10488    BRAMPTON     ON","04/17/2022","11:48 PM","-27.64"
"TIM HORTONS #2244        BRAMPTON     ON","04/17/2022","08:43 PM","-5.52"
"ROYAL PAAN - HURONTARI   BRAMPTON     ON","04/17/2022","05:54 PM","-5.65"
"ROYAL PAAN - HURONTARI   BRAMPTON     ON","04/17/2022","05:38 PM","-11.30"
"PRESTO                   TORONTO      ON","04/17/2022","05:05 PM","-20.00"
